2352,"盖塔机器人","https://www.bilibili.com/bangumi/play/ss2352","http://i0.hdslb.com/bfs/bangumi/680d9dc6a9a69930a8fadab07c5cfc849126257c.jpg",134236800,"24.3万","999",0.0,"https://www.bilibili.com/bangumi/media/md2352","　　早乙女研究所设计了用于宇宙开发作业用的机器人——盖塔机器人；同时，在太古时期曾一度称霸地面的爬虫人类为了重新夺回地上的世界开始了对世界各地的侵略行动。然而盖塔机器人的动力源，正是过去将爬虫人类从地面赶进地底的元凶——盖塔射线。为了阻止地上人类对盖塔射线的开发利用，恐龙帝国的统治者帝王高鲁派遣机械恐龙对早乙女研究所发起了猛烈的进攻。在首战中早乙女研究所就失去了盖塔机器人的原型试作机及以博士之子早乙女达人为首的三位测试驾驶员；在研究所陷入空前危机的情况下，幸得三名来自浅间学园的高中生——足球部的流龙马、神隼人及柔道部部长巴武藏大力协助；临时被改装成战斗用的盖塔机器人才得以逃脱被恐龙帝国魔爪毁灭的厄运，就此一场拯救地上人类世界的正义之战拉开序幕……。","科幻,热血",",流龙马：神谷明","原画：金田伊功,,企画：別所考治/勝田稔男,制作：フジテレビ/東映動画,原作：永井豪/石川賢,主题歌演出：ささきいさお,插入歌演出：水木一郎,音乐：菊池俊輔,动画制作：東映アニメーション"
2358,"蓝宝石之谜","https://www.bilibili.com/bangumi/play/ss2358","http://i0.hdslb.com/bfs/bangumi/2e674ff659d99b2379bbcb57bf566bd516207ecf.jpg",639936000,"171.2万","5",9.6,"https://www.bilibili.com/bangumi/media/md2358","蓝宝石之谜是由Gainax出品，根据儒勒·凡尔纳的巨著《海底两万里》改编的39集动画片。本作品内涵不仅深厚，而且丰富，人生观，价值观，世界观，爱情观，战争与和平，科学的价值等等均一一涵盖。叙述发生于1889年巴黎世界博览会，在埃菲尔铁塔上相遇的两人和一只─拥有神秘蓝宝石的马戏团少女娜迪亚、爱好飞机和发明的少年约翰以及娜迪亚的好友小狮子小狮王的故事。娜迪亚和约翰从觊觎她所持宝石的葛兰蒂斯一行人逃跑，并开始了寻找娜迪亚的寻找故乡之旅。途中，他们巧遇邪恶组织“尼奥亚特兰帝国”（或译新亚特兰帝国）的总统卡格伊所占据的岛屿上幸存的少女玛莉。但是，娜迪亚、玛莉和小狮王被卡格伊拐走。为了拯救他们，约翰和葛兰蒂斯三人组联手，并且和万能潜水艇鹦鹉螺号及尼莫船长等人相遇，最终还被卷入了和卡格伊的战斗。本作品的主要构成是以传说中的拥有超古代文明的大陆帝国─亚特兰蒂斯帝国为主轴，第一部为鹦鹉螺号和尼奥亚特兰双方使用从前亚特兰蒂斯人所造之先进机械来进行海底及空中战争，但第二部 为无人岛悠闲生活的故事和在非洲发生的趣事，第三部仿佛宇宙战舰大和号般的新鹦鹉螺号和尼奥亚特兰的宇宙战争。","科幻,热血,冒险","ナディア・ラ・アルウォール：鷹森淑乃,让·洛克·罗狄克：日高のり子,美蒂娜·拉·露根西斯·伊莱克特：井上..,玛丽·恩·卡尔斯巴古：水谷優子,格兰蒂斯·格兰巴：滝沢久美子","e,,分镜：樋口真嗣/米たにヨシトモ/増尾昭一/庵野秀明/紅優,原作：JulesGabrielVer,导演：樋口真嗣,脚本：田波靖男/大川久男"
2390,"五星物语","https://www.bilibili.com/bangumi/play/ss2390","http://i0.hdslb.com/bfs/bangumi/a3228e4ded4ef11dcbe4f9d707bd3b9ed4065b56.jpg",605548800,"22.2万","2.8",9.6,"https://www.bilibili.com/bangumi/media/md2390","星团历2988年，巴兰谢公召开新型Fatima“命运三女神”中拉克西丝和克罗索的发布会，传奇整备士雷帝欧斯·苏普也应邀参加。但在发布会开始前，克罗索在拉克西丝的帮助下逃跑，引起一阵混乱。最终寇拉斯三世救下了克罗索，而后者也选择了跟随寇拉斯。虽然如此，邪恶贪婪的尤巴大公-却不愿遭受挫败，他企图将克罗索和拉克西丝纳为自己的私人物品。一场关乎贪婪和欲望的争夺开始了……","奇幻,科幻,热血,机战","拉克西丝：川村万梨阿,伯德·维拉德：若本规夫,克罗索：佐久间丽,寇拉斯三世：井上和彦,尤巴大公：永井一郎,爱夏：佐佐木留恩,Dr.巴兰榭：田中秀幸,苏普：堀川亮","监督：やまざきかずお,企画：田宫武,脚本：远藤明范,原画：佐久間信一,角色设定：结城信辉,音乐：朝川朋之/石川光,制作协力：日升,作画监督：結城信輝/大上浩明,摄影：三沢胜治/小林一太,美术监督：金子英俊"
2391,"猫怪麦克","https://www.bilibili.com/bangumi/play/ss2391","http://i0.hdslb.com/bfs/bangumi/9566600bf45729640f27461ae723388cb4a3bacb.jpg",599587200,"10.2万","802",0.0,"https://www.bilibili.com/bangumi/media/md2391","这是一部描写在日常生活中猫与人类之间相互关系的幽默故事，我们的主人公麦克，毫无疑问是只猫，但故事同样也反映了人类的态度。一天，麦克出现在漫画家小林的家中。即使从那一天起，小林和他的妻子便开始尽力与麦克相处，猫想上他自己的事情，而人类则时时要改变它，这便是故事矛盾的主线。麦克仅是一只不同的猫：自由，冷漠而懒散。而作为猫，他也有自己的事情要处理，与凶猛的母猫猫斯拉相处就是一个例子。","萌系,搞笑,日常","",""
2392,"天空战记","https://www.bilibili.com/bangumi/play/ss2392","http://i0.hdslb.com/bfs/bangumi/c6019c32825dc8e4b7048b856af8629986496b2b.jpg",607795200,"91万","3.5",9.4,"https://www.bilibili.com/bangumi/media/md2392","秋亚人和凯在一次比武大会中失去踪影，等苏醒时、秋亚人已转世成为天空界提婆神军的修罗王。此时神军副官因陀罗正密谋叛乱，并将调和神毗湿奴石化后嫁祸于秋亚人。为了解救失衡的天空界，即使遭受误解，修罗王秋亚人和队友们也义无反顾地前往天空殿。然而阻挡他们的、竟是秋亚人的好友；性格大变的夜叉王凯。","科幻,热血","雷帝因陀罗：鈴置洋孝,天王日向：堀内賢雄,紧那罗王莲华：林原めぐみ,,龙王龙马：山寺宏一,吉祥天：水谷優子,日高秋亚人：関俊彦,こおろぎさとみ,迦楼罗王力伽：井上和彦,黑木凯：子安武人",",演出：舛成孝二/西久保瑞穂,分镜：西久保瑞穂,作画监督：高橋ナオヒト/黄瀬和哉/羽原信義,色彩设计：遊佐久美子,脚本：あかほりさとる,导演：西久保瑞穂"
2393,"柔道少女","https://www.bilibili.com/bangumi/play/ss2393","http://i0.hdslb.com/bfs/bangumi/784f06773434370b6953b88b7b524dc95236deaa.jpg",607708800,"17万","1",0.0,"https://www.bilibili.com/bangumi/media/md2393","猪熊柔,一个自幼接受爷爷柔道训练的女孩,虽然爷爷的期望是她可以有一日取得奥运会金牌,可是她的愿望却是学习家政,找个好男孩谈个恋爱。不过,由于富家千金沙也加的在柔道及爱情路上的挑战,猪熊不得已只好踏出柔道选手的第一步。偏偏又遇上锲而不舍的体育新闻记者松田,她追求的少女浪漫好象离得越来越远......","运动","",""
2397,"光能使者","https://www.bilibili.com/bangumi/play/ss2397","http://i0.hdslb.com/bfs/bangumi/image/d4e5846433e05c70b276cafda9356e6641c8faca.png",607881600,"520.5万","15.8",9.8,"https://www.bilibili.com/bangumi/media/md2397","自称“长耳族”的兔人两婆孙-梅婆婆跟咕哩咕哩原本居住在位于月球内层的拉比星球,然而从外太空来的邪动族却占领了他们的星球,并令所有人都生活在水深火热之中。她们两人就是为了找寻对抗邪动族的光明魔动战士才会来到月球表面的。之后大地成功画出光能魔法阵,召唤出地之魔动王,成为第一个的魔动战士。然后梅婆婆、咕哩咕哩跟大地三人就展开旅程,寻找其他两个魔动战士,并为了打倒邪动族而努力。第二个魔动战士是不断进行修炼的加斯,成功召唤出风之魔动王;之后就是召唤出水之魔动王的拉比。","时泪,奇幻,热血,冒险","咯哩咯哩：林原めぐみ,加斯：松田辰也,,梅伊：铃木玲子,拉比：安达忍,遥大地：松岡洋子,夏芒：山寺宏一","脚本：高橋良輔/五武冬史/山田隆司,,原画：後藤雅巳,原作：広井王子/矢立肇,音乐：田中公平,机械设定：大河原邦男,演出：佐藤育郎"
2398,"魔神坛斗士","https://www.bilibili.com/bangumi/play/ss2398","http://i0.hdslb.com/bfs/bangumi/8374c266de2ae7315e41e5efc780ba643cc70ff5.jpg",578329200,"143.4万","5.9",9.6,"https://www.bilibili.com/bangumi/media/md2398","魔神坛斗士（日语：鎧伝サムライトルーパー，台湾译作铠传，港澳译作铠甲圣斗士）是日本日升动画制作的原创动画，TV版共39集，另有3部OVA。1988年4月30日至1989年3月4日在名古屋电视台播放。中国大陆由辽艺引进。在很久很久以前，那是个极富传奇色彩的时代。罪恶的势力在世界上横行霸道，在人民要求和平和拯救的祈祷声中，一位神斗士出现了。据传说，这位斗士身穿金光闪闪的盔甲，他将恶魔们赶了出去。然而，恶魔们又卷土重来，企图建立起庞大的仇恨王国。他们发动了一场战争，企图控制人类世界。他们利用各自的魔力大肆淫威，人类的抵抗对他们毫无威胁。然而，有五位青年身穿神盔甲，与阿拉哥的尤加世界展开了殊死的搏斗，他们就是——魔神坛斗士！","科幻,热血,穿越","娜斯汀柳生:日下部かおり,朱天童子:梁田清之,秀丽黄:西村朋紘,伊达征士:中村大樹,真田辽:草尾毅,山野纯:渡辺久美子,毛利伸:佐々木望,羽柴当麻:竹村拓,阿罗醐:笹岡繁蔵",",脚本:鳥海尽三/海老沼三郎/渡辺由自,分镜:赤根和樹/米たにヨシトモ/谷田部勝義,导演:池田成/浜津守,原作:矢立肇"
2400,"铁拳小子","https://www.bilibili.com/bangumi/play/ss2400","http://i0.hdslb.com/bfs/bangumi/e180d34ff77da642a2bc0941dc6e103a0042491f.jpg",583772400,"14.7万","711",0.0,"https://www.bilibili.com/bangumi/media/md2400","金米（坂本千夏 配音）是一个生活在偏僻乡村的少年，他天性活泼，身手敏捷，其非凡资质被在各地云游的老师（増岡弘 饰）所发现。老师来自武术圣地大林寺，寺中古书记载，某一类天资卓越、熟练掌握各路拳法之人可谓“拳精”，而堪称“拳精”之人百年不遇。适值大林寺建寺100年，老师奉方丈旨意寻找可塑之材，他认定金米便是传说中的“拳精”，于是将其带回大林寺修炼。　　金米在这里结识了老周等一众和善真诚的好朋友，同时也经历了无数艰苦的训练。当然，在通往拳精的道路上，还有无数磨难和对手在等着他去一一克服……　　本片根据漫画家前川刚（前川たけし）的同名作品改编。 ","热血","金米：坂本千夏,老师：増岡弘","播放结束：1988年12月24日,脚本：武上純希/大橋志吉/岸間信明/柿崎明彦,演出：大庭寿太郎/森一浩/日下直義/中村喜則/遠藤徹哉(えんどうてつや)/伊東政雄/秦義人/都留稔幸,系列构成：武上純希,原作：前川たけし,播放电视台：テレビ朝日,人物设定：大貫健一,分镜：北久保弘之/秦義人,音乐：若草恵,总作画监督：大貫健一"
2401,"森林好小子","https://www.bilibili.com/bangumi/play/ss2401","http://i0.hdslb.com/bfs/bangumi/a3d02d7b3d197b7997e96e5661bb6793c227d7b9.jpg",574272000,"46.1万","1.8",9.7,"https://www.bilibili.com/bangumi/media/md2401","卡内奇·古哈，幼年随家人郊游时不慎跌入河内，漂入了深山中。被住在山中的爷爷救起后，便跟随爷爷一起过着丛林生活。直到十年后，才又回到了都市，回到了家人身边。看似催人泪下的叙述，其实不过是这部动画的开头。接下来的，当然是森林小子的爆笑都市生活。","搞笑,日常,热血","",",脚本：會川昇/寺田憲史,演出：もりたけし,分镜：もりたけし/小林治/殿勝秀樹/松園公/紅優,导演：小林治"
2410,"妙手小厨师","https://www.bilibili.com/bangumi/play/ss2410","http://i0.hdslb.com/bfs/bangumi/00436dced55a45ecf06a45bd0c7a8c7a86d048bd.jpg",560707200,"72.7万","2.2",0.0,"https://www.bilibili.com/bangumi/media/md2410","主角味吉阳一继承了父亲留下来的大众食堂，在机缘巧合下认识了厨师协会的统帅，人称「味皇」的村田源二郎，更被味皇选中担任味皇料理某部门的主任……接受各人各项的美味比赛……最后阳一又能否胜任？「肚子饿的时候，什么也做不来，不能应战，也不能画漫画。不管是你，还是我，大家都喜欢吃，但既然要吃，还是要挑好吃的。因此，请大家好好享受一下阳一所设计出来的满分料理吧！","日常,热血,美食","",""
2414,"机甲战记威龙","https://www.bilibili.com/bangumi/play/ss2414","http://i0.hdslb.com/bfs/bangumi/c6393a2bd37d025ab9d7e9ef59a8a625e99c7b19.jpg",539625600,"37.8万","1.4",0.0,"https://www.bilibili.com/bangumi/media/md2414","在公元(西历)2087年，地球和宇宙正被战火包围着，提倡了人类再生的“基格诺斯帝国”，在月球成立了军事独裁政权向地球联邦发动了征服世界的战争。在宇宙殖民地亚路卡亚居住的三个少年:健`赖度`达布，偶然得到了地球联邦军从基格诺斯中，盗取秘密开发的机甲战士(Metal Armor)“威龙”起动用磁盘而登录成为其驾驶员。因为盗取威龙引起了基格诺斯使用熔岩炮破坏殖民卫星，三人便开始和基格诺斯抗争到底，并在旅途中遇上了开发机甲战士的布拉顿博士，他的子女马勒(基格诺斯苍鹰)和莉达(女主角)，会否令整个宇宙和地球局势扭转?","热血",",兰克．普拉托博士：千叶耕市,琳达．普拉托：藤井佳代子,若叶健：菊池正美,达普．欧瑟亚诺：大塚芳忠,贝．鲁尼中士：岛香裕,莱特．纽曼：堀内贤雄","系列构成：五武冬史,音乐：渡辺俊幸/羽田健太郎,原画：村瀬修功/川元利浩/磯光雄/仲盛文/佐久間信一,音响监督：藤野貞義,别名：MetalArmorDrago,导演：神田武幸,机械设定：大河原邦男,人物设定：大貫健一,演出：杉島邦久/日高政光/浜津守,原案：矢立肇"
2418,"橙路","https://www.bilibili.com/bangumi/play/ss2418","http://i0.hdslb.com/bfs/bangumi/007870baf7d8d538de7b4977ed2c2de5c648e86e.jpg",544636800,"75万","3.3",9.5,"https://www.bilibili.com/bangumi/media/md2418","初中生春日恭介生在一个超能力家族，为了避免不必要的麻烦，春日家相约保守这个秘密，却又因家庭成员一次次破戒而不得不频繁搬家。这一次，他们来到一座新的城市。因一顶飘落的红草帽，恭介邂逅了美丽的长发少女鲇川圆，于是便对这座城市有了好感。及至进入新的学校，恭介才发现鲇川竟是自己的同班同学。鲇川个性独立、刚强，因其不良少女的身份而被同学孤立。和她亲近的只有低年级的小师妹桧山光。偶然机缘，阿光喜欢上了呆头呆脑的恭介，从此以其自居，而恭介似乎更加喜欢鲇川。另一方面，在随后的交往中，鲇川也对恭介有了好感，却因阿光而有所顾忌。他们的三角恋情将会如何发展？本片根据日本漫画家松本泉的同名原著改编。","日常,少女",",牛子：中島千里,鲇川丸子：鶴ひろみ,春日恭介：古谷徹,八田一也：龍田直樹,桧山光：原えりこ,春日くるみ：本多知恵子,广播：小林通孝,春日一弥：坂本千夏,ジンゴロ：緒方賢一",",原作：まつもと泉,导演：小林治,演出：鈴木吉男/望月智充,脚本：静谷伊佐夫/寺田憲史/大橋志吉/富田祐弘,分镜：望月智充"
2422,"忍者战士飞影","https://www.bilibili.com/bangumi/play/ss2422","http://i0.hdslb.com/bfs/bangumi/5892a3e88c8b8ce912d6edb2953937c1e8b6c097.jpg",497376000,"17.4万","764",0.0,"https://www.bilibili.com/bangumi/media/md2422","忍者战士飞影》是一部于1985年10月开始放映的机器人动画片，一共43话，于1986年7月放映结束。总监督是案纳正美，角色设定为加藤茂和平野俊弘，机械设定是大家并不是很熟悉的森木靖泰与大畑晃一，作画监督中有大家比较熟悉的、《吸血姬美夕》的作者垣野内成美。由于并不能算是很老的动画，所以片中无论人物还是机体都还是比较符合近代机器人的审美观点的。片中三部机体与飞影的变形与合体，在当时的机器人动画中已经是相当普遍的现象了，而飞影作为一部无人驾驶的机器人，经常在片中神秘地出现来帮助主角，这一设定在日本的机器人动画中也是比较少见的。     参与此作的声优，有我们比较熟悉的井上和彦、菊池正美、岛本须美、堀内贤雄、日高法子。其中岛本须美曾演绎过动画《相聚一刻》中的女主角音无响子，是当时的王牌女声优，日高法子大家应该非常熟悉了，《乱马》中的天道茜^^。崛内贤雄也是经常出现在机战中的声优，出演过机战F与ALPHA中的主角伊鲁姆。","科幻,热血",",米高·科尔：菊池正美,爱玲：日高范子,真野祖：井上和彦,罗美娜·拉德里奥：岛本须美","演出：片山一良/鴫野彰,放送开始：1985年10月6日,补间动画：尾崎和孝,播放结束：1986年7月13日,脚本：渡辺由自,动画制作：プロダクションリード/ぴえろ,原案：渡辺由自,原画：ねこまたや/磯光雄/大森貴弘,机械设定：大畑晃一,作画监督：羽原信義"
2425,"棒球英豪 TV版","https://www.bilibili.com/bangumi/play/ss2425","http://i0.hdslb.com/bfs/bangumi/705592eeecac2fdd19daa01d41eac34b5b191b82.jpg",480528000,"441.8万","8",9.8,"https://www.bilibili.com/bangumi/media/md2425","上杉达也（三矢雄二 配音）和上杉和也（难波圭一 配音）是一对孪生兄弟，与住在隔壁的浅仓南（日高法子 配音）从小一起长大。三人都进入了明青学园就读。虽为双胞胎，但达也和和也的性格全然相反。和也是学校女生的偶像，棒球队的王牌；而达也则懒散，对什么都满不在乎。学校里，和也和小南是公认的完美的一对。达也也觉得二人的般配，只在心里默默的喜欢着小南。但小南则似乎总是有意无意的接近关心着达也。r和也率领着棒球队打到了进入甲子园的关键一战，在决赛的前晚，和也表达了对小南的爱意，但小南并未回应。第二天早晨，一切亦如往昔，但变化说来就来。在去集合的路上，因救小孩而出车祸的和也抢救无效，长眠在了夺取胜利的路上，也终止了带小南去甲子园的约定。在这个悲伤的夏天，达也决定拾起弟弟未完成的梦想，加入了棒球社。去往甲子园的路漫长而曲折，小南也璀璨如遥远的星，但一步步坚定的前进终将会迎来Touch到他们的一天。","日常,少女,运动,热血","",""
2426,"棒球英豪 剧场版","https://www.bilibili.com/bangumi/play/ss2426","http://i0.hdslb.com/bfs/bangumi/ebb20431ffcb1aaa16983d3b30130e17a3d27b87.jpg",480528000,"29.4万","1.1",0.0,"https://www.bilibili.com/bangumi/media/md2426","上杉达也（三矢雄二 配音）和上杉和也（难波圭一 配音）是一对孪生兄弟，与住在隔壁的浅仓南（日高法子 配音）从小一起长大。三人都进入了明青学园就读。虽为双胞胎，但达也和和也的性格全然相反。和也是学校女生的偶像，棒球队的王牌；而达也则懒散，对什么都满不在乎。学校里，和也和小南是公认的完美的一对。达也也觉得二人的般配，只在心里默默的喜欢着小南。但小南则似乎总是有意无意的接近关心着达也。r和也率领着棒球队打到了进入甲子园的关键一战，在决赛的前晚，和也表达了对小南的爱意，但小南并未回应。第二天早晨，一切亦如往昔，但变化说来就来。在去集合的路上，因救小孩而出车祸的和也抢救无效，长眠在了夺取胜利的路上，也终止了带小南去甲子园的约定。在这个悲伤的夏天，达也决定拾起弟弟未完成的梦想，加入了棒球社。去往甲子园的路漫长而曲折，小南也璀璨如遥远的星，但一步步坚定的前进终将会迎来Touch到他们的一天。","日常,少女,运动,热血","",""
2430,"小小外星人","https://www.bilibili.com/bangumi/play/ss2430","http://i0.hdslb.com/bfs/bangumi/42943fd6680389fcc0ed620d9236caf52293449c.jpg",447091200,"10.2万","807",0.0,"https://www.bilibili.com/bangumi/media/md2430","从星星上来到人间的小不点蜜儿，喜欢任性和耍赖，但是有一颗善良温暖的心。蜜儿和其他liruru星人们渡过银河来到地球生活，在地球上住了下来。奇妙的巧合让蜜儿碰到了玛丽，小小蜜儿救活了玛丽，她的眼泪滴在快要病死的玛丽的脸上，玛丽奇迹般的复活了，她们成了好朋友，玛丽小心的保护着蜜儿，对於这样一个外星人，实在害怕别人会来伤害她，蜜儿的活泼开朗感染了玛丽，使愿本忧郁多病的玛丽快乐起来。蜜儿特别喜欢大自然，和小鸟等动物们用心来沟通，丰富大家的生活。这部动画片被称为“现代的童话”，传达了在现代社会里，人们的心更加需要温暖的一种需求，是一部让人忍不住感动的作品。","治愈","历历曼：古川登志夫,布比：川岛千代子,波波：不详,邦古：沢田和子,玛丽：安田あきえ,克里丝：白石冬美,蜜儿：渡边菜生子,B仔：西原久美子,奥斯卡：永久勲雄","作画监督：青山充/名倉靖博,人物设定：鈴木欽一郎,尖帽子的记忆,别名：尖帽子的梅莫尔,播放电视台：テレビ朝日,系列构成：雪室俊一,播放结束：1985年3月3日,人物原案：名倉靖博,导演：葛西治,音乐：青木望"
2433,"圣战士丹拜因","https://www.bilibili.com/bangumi/play/ss2433","http://i0.hdslb.com/bfs/bangumi/c368da3894dac009aad2bef854b1d27fadf0ee70.jpg",413222400,"23.2万","1",0.0,"https://www.bilibili.com/bangumi/media/md2433","本作是高達之父富野由悠季所执导的另一部生涯力作。风格亦与早期刚弹有众多相似之处。这也是机器人动画史上第一部加入奇幻风格（中世纪、类似魔力的力量、妖精）的作品。富野在这部作品中所创造的“拜斯顿威尔”世界，也继续使用于他所写的后续相关小说作品中。在电视版之后推出三部OVA，叙述主要角色转生数百年后时空发生的故事。初期由于华人地区并未播出本作，致使作品的知名度偏低。直到超级任天堂游戏“超级机器人大战EX”及“第四次超级机器人大战”先后有加入本作机体与相关剧情，且游戏中奧拉机械有极佳的性能，为优势机体，自此本作才透过游戏得以为华人社会所熟悉。","科幻,热血",",座间翔：中原茂,巴恩·巴宁格斯：速水奖,恰姆·法乌：川村万梨阿,黑骑士：速水奖,陶德·基尼斯：逢坂秀实,秀特·威朋：田中正彦,玛蓓儿·佛罗森：土井美加","脚本：富田祐弘/渡辺由自/富野由悠季,音响监督：藤野貞義,动画制作：日本サンライズ,导演：富野由悠季,原作：矢立肇/富野由悠季,分镜：井内秀治/関田修/今川泰宏/鈴木行,美术监督：池田繁美,人物设定：湖川友謙,原画：湖川友謙/寺東克己/恩田尚之/北爪宏幸/窪岡俊之/稲野義信,企画：日本サンライズ"
2442,"心跳今夜","https://www.bilibili.com/bangumi/play/ss2442","http://i0.hdslb.com/bfs/bangumi/de78f63b1f4d3daf491164ad9fabbbdd3308dede.jpg",402768000,"16.9万","2",0.0,"https://www.bilibili.com/bangumi/media/md2442","父亲是吸血僵尸、母亲是狼女, 少女江藤兰世自己也是一个具有变身能力的魔界人，但是她却爱上人间的男孩真壁俊，而她的追求者却是魔界的王子亚伦，一大串非同寻常的人物设定，于是引发了一场惊动人界、魔界、冥界、妖精界（只在第二部出现）的爱恋喜剧。","奇幻,少女,治愈","江藤铃世：室井深雪,江藤望里：安原义人,江藤兰世：原荣里子,神谷曜子：富永美衣奈,真壁俊：水岛裕","导演：永丘昭典/笹川ひろし,,制作：東宝,总作画监督：高沢孫一,音乐：大谷和夫,音响监督：藤山房伸,脚本：三宅直子,分镜：遠藤克己,美术监督：門野真理子"
2443,"重战机艾尔盖姆","https://www.bilibili.com/bangumi/play/ss2443","http://i0.hdslb.com/bfs/bangumi/f7c741352f6f8c0bf8a1556eff0ce609957ff69d.jpg",444672000,"19.2万","848",0.0,"https://www.bilibili.com/bangumi/media/md2443","重战机L-Gaim是富野由悠季二十世纪八十年代鼎盛时期的机体动画之一，在彭塔科纳星系，L-Gaim的故事跨越众多行星，富野一如既往展现一个严谨复杂的故事情节，主角达巴·麦洛德是一个指挥反波赞达尔武装组织的年轻人。","科幻,热血",",アジーン：飛田展男","人物设定：永野護,音响监督：藤野貞義,导演：富野由悠季,原作：矢立肇/富野由悠季,脚本：渡辺麻実/渡辺由自/富田祐弘/大野木寛,分镜：今川泰宏/関田修/滝沢敏文/杉島邦久/川瀬敏文/井内秀治/湖川友謙,企画：サンライズ,系列监督：湖川友謙,原案：矢立肇,作画监督：湖川友謙/北爪宏幸/大森英敏/谷口守泰"
2444,"六神合体雷霆王","https://www.bilibili.com/bangumi/play/ss2444","http://i0.hdslb.com/bfs/bangumi/2112580e37e9e4ac379d84cfc8c7c955080a82ac.jpg",370800000,"26.9万","960",0.0,"https://www.bilibili.com/bangumi/media/md2444","《六神合体》（原题：六神合体ゴッドマーズ）是以日本漫画家横山光辉原作漫画《MARS》为蓝本，大幅改编的机器人动画。1981年在日本首播，共64集。香港无线电视翡翠台首播年份为1986年。台湾中国电视公司于1989年3月31日至1990年6月29日以《雷霆王》译名播出，中国大陆在1994年至95年间播放的也是台湾的中文配音版本。","科幻,热血","木曾辉：塩屋翼,大冢长官：富田耕生,明神竹：水岛裕,日向美佳：川浪叶子,飞鸟健治：石丸博也",",原画：山下将仁/金田伊功,原作：横山光輝,人物设定：本橋秀之,演出：山吉康夫/西村純二,作画监督：本橋秀之,导演：今沢哲男,系列构成：藤川桂介"
2447,"尼尔斯骑鹅旅行记","https://www.bilibili.com/bangumi/play/ss2447","http://i0.hdslb.com/bfs/bangumi/eaabdc451181e6548e67014a71f2e47d647dc25d.jpg",316108800,"32.4万","867",0.0,"https://www.bilibili.com/bangumi/media/md2447","《尼尔斯骑鹅旅行记》讲一个不爱学习、喜欢恶作剧的顽皮孩子尼尔斯，因为一次捉弄了一只精灵，而被精灵用魔法变成了一个跟老鼠差不多大的小人。他骑在他家的大白鹅背上，跟着一群大雁出发作长途旅行。通过这次奇异的旅行，尼尔斯增长了很多见识，结识了许多朋友，也碰到过好几个凶恶阴险的敌人。他在种种困难和危险中受到了锻炼，最后尼尔斯回到了家中，恢复原形，变成了一个好孩子。","萌系,奇幻,治愈","尼尔斯母亲：池田昌子,尼尔斯：小山茉美,尼尔斯父亲：津嘉山正种","动画：坂本英明,背景：木下和宏,编集：户田莲子"
2448,"传说巨神伊迪安","https://www.bilibili.com/bangumi/play/ss2448","http://i0.hdslb.com/bfs/bangumi/82dd38eef68bae1f8555ff5cbf9dd68f836bad6a.jpg",326649600,"16万","892",9.6,"https://www.bilibili.com/bangumi/media/md2448","日本Sunrise公司制作的机器人动画，TV版于1980年5月8日至1981年1月30日播放。由著名动画监督富野由悠季（当时还叫富野喜幸）监督，原定播出43话，由于收视率低迷的关系，被砍成了39话。但是1年后的1982年7月10日，又公映了2部剧场版——接触篇和发动篇。接触篇算是TV版前半部分的总集编，但有很多情节和TV版不同；发动篇是结局部分，对TV版未播出的真正结尾进行了补充和扩展。","科幻,热血","",""
2449,"铁臂阿童木 1980","https://www.bilibili.com/bangumi/play/ss2449","http://i0.hdslb.com/bfs/bangumi/124695834e234e1555169789b64a72fbe6db9ab8.jpg",339177600,"116.7万","4.1",9.7,"https://www.bilibili.com/bangumi/media/md2449","《铁臂阿童木》是日本漫画界一代宗師手塚治虫的首部長篇连载作品。故事講述少年仿生人阿童木在未來21世紀裏為了人類的福祉而活躍。日本電視網在1980年重新繪製了同劇彩色版，共52集。1980年代中臺灣、香港均有播放了此版本《小戰士》。同年12月中國中央電視台引進黑白版播放，成為最早引進中國大陸的日本動畫作品之一，播出後廣受歡迎。","时泪,萌系,科幻,少儿","",",音乐：三枝成彰,脚本：村野守美/高桥良辅/手冢治虫,分镜：神田武幸/村野守美/高橋良輔,原作：手冢治虫,导演：石黒昇,原画：新川信正"
2450,"铁臂阿童木 2003","https://www.bilibili.com/bangumi/play/ss2450","http://i0.hdslb.com/bfs/bangumi/124695834e234e1555169789b64a72fbe6db9ab8.jpg",1049558400,"204.9万","6.2",9.8,"https://www.bilibili.com/bangumi/media/md2450","富士电视台在2003年第三次重绘本劇《铁臂阿童木》，由手塚制作公司(手塚プロダクション)制作，命名为《自动机器人‧铁臂阿童木》（《アストロボーイ‧鉄腕アトム》），日本在2003年4月6日開播，至2004年3月28日止，第三版播出了50集。香港的無綫電視翡翠台從2004年初開始播放第三版。中國中央電視台於2004年12月28日至2005年2月13日期間在其中國中央電視台少兒頻道播出了49集。","时泪,萌系,科幻,少儿",",广播：川瀬晶子,芝原チヤコ,刘纯燕,阿童木：津村まこと",",导演：小中和哉,分镜：出崎統/前園文夫/平田敏夫/やまざきかずお,脚本：古怒田健志,原作：手塚治虫,演出：平田敏夫/やまざきかずお"
